date,ward_id,flooded,event_id,event_type,confidence,max_rainfall_mm,source,notes
2020-05-21,121,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,91,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,63,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,107,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,129,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,123,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2025-09-25,138,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,137,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,68,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,84,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2020-05-21,8,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,108,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,35,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,44,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,137,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,138,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,120,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,67,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,9,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,118,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,48,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,50,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,49,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,36,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,43,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,34,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,35,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,6,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,125,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,64,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,45,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,119,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,126,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,46,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,7,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,127,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,135,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,65,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,106,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,117,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,66,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,136,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,121,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,91,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,34,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,49,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,6,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,124,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,33,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,128,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-21,124,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,51,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,8,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,108,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2025-09-25,96,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2020-05-20,44,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,137,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,138,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,120,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,67,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,9,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,118,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,48,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,50,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,107,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,36,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,43,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,123,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,129,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,122,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2020-05-20,63,1,2020_AMPHAN,cyclone,0.9,236.0,"Government reports, satellite imagery","Costliest cyclone in N Indian Ocean, 6.6 sq.km inundated, 19 deaths in Kolkata"
2025-09-25,87,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,103,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,124,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,70,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,120,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,102,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,96,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,87,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,138,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,137,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,68,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,103,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,84,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,124,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,83,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,120,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,99,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,121,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,136,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,66,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,65,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,95,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,98,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,135,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,127,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,100,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,67,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,123,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,129,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,122,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,83,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,99,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,121,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,136,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,66,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,65,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,95,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,98,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,135,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,127,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,100,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,126,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,86,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,64,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,101,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,69,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,82,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,97,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,125,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,128,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-23,63,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,126,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,86,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-24,64,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,121,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,66,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,65,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
2025-09-25,95,1,2025_SEP_CLOUDBURST,cloudburst,0.9,332.0,"IMD, news, fatality reports","6th highest rainfall in 137 years, 11-12 deaths, Ballygunge pump failure"
